"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST003459","Zainab","Butt","North","Digital Wallet","Active","2","62235.71","246.58","31117.86","2025-06-09","High Risk","Medium Value"
"CUST008179","Ali","Iqbal","Central","Premium Account","Active","4","62228.69","403.36","15557.17","2025-05-08","High Risk","Medium Value"
"CUST001417","Hassan","Malik","Central","Digital Wallet","Active","4","62228.30","453.25","15557.08","2024-12-14","High Risk","Medium Value"
"CUST007087","Saad","Siddiqui","South","Savings Account","Active","3","62176.57","316.29","20725.52","2025-05-06","High Risk","Medium Value"
"CUST010812","Usman","Raza","Central","Premium Account","Active","5","62172.34","566.33","12434.47","2025-07-30","At Risk","Medium Value"
"CUST010283","Ayesha","Sheikh","Central","Digital Wallet","Active","6","62162.17","582.75","10360.36","2025-10-18","Monitor","Medium Value"
"CUST002783","Zainab","Khan","Central","Digital Wallet","Active","6","62121.09","561.96","10353.52","2025-11-26","Monitor","Medium Value"
"CUST003552","Ahmed","Ahmed","Central","Savings Account","Active","10","62113.52","559.29","6211.35","2025-08-12","At Risk","Medium Value"
"CUST010464","Hamza","Javed","South","Premium Account","Active","6","62102.91","447.63","10350.49","2025-11-17","Monitor","Medium Value"
"CUST004654","Ahmed","Butt","North","Savings Account","Active","5","62097.54","300.63","12419.51","2025-12-30","Active","Medium Value"
"CUST009237","Danish","Aslam","Central","Digital Wallet","Active","4","62079.11","543.71","15519.78","2025-08-27","At Risk","Medium Value"
"CUST003686","Sara","Siddiqui","North","Current Account","Active","3","62062.48","306.16","20687.49","2025-09-20","At Risk","Medium Value"
"CUST006154","Bilal","Javed","North","Savings Account","Active","8","62028.60","458.46","7753.58","2025-12-19","Active","Medium Value"
"CUST002378","Maham","Sheikh","Central","Premium Account","Active","9","62025.08","472.02","6891.68","2025-09-09","At Risk","Medium Value"
"CUST010111","Hira","Mirza","Central","Savings Account","Active","5","62018.92","472.96","12403.78","2025-11-13","Monitor","Medium Value"
"CUST002572","Sara","Farooq","Central","Premium Account","Active","6","61932.28","520.50","10322.05","2025-12-31","Active","Medium Value"
"CUST010809","Talha","Hussain","North","Premium Account","Active","4","61867.70","565.58","15466.93","2025-10-06","Monitor","Medium Value"
"CUST005753","Zainab","Ahmed","South","Savings Account","Active","9","61841.97","505.66","6871.33","2025-02-23","High Risk","Medium Value"
"CUST007634","Ayesha","Ahmed","Central","Savings Account","Active","2","61832.38","279.07","30916.19","2024-06-03","High Risk","Medium Value"
"CUST010791","Saad","Siddiqui","West","Digital Wallet","Active","2","61784.33","258.37","30892.17","2024-10-18","High Risk","Medium Value"
"CUST003940","Zainab","Aslam","North","Premium Account","Active","1","61664.99","560.89","61664.99","2024-05-20","High Risk","Medium Value"
"CUST010772","Hassan","Malik","North","Premium Account","Active","5","61662.44","552.46","12332.49","2025-12-01","Monitor","Medium Value"
"CUST004716","Talha","Ahmed","North","Digital Wallet","Active","6","61660.76","280.00","10276.79","2024-12-14","High Risk","Medium Value"
"CUST009930","Sara","Shah","Central","Digital Wallet","Dormant","2","61638.66","646.19","30819.33","2024-03-15","High Risk","Medium Value"
"CUST003432","Sana","Ahmed","Central","Current Account","Active","6","61609.96","353.80","10268.33","2025-11-24","Monitor","Medium Value"
"CUST009194","Hamza","Hussain","North","Digital Wallet","Dormant","4","61551.77","480.61","15387.94","2025-09-10","At Risk","Medium Value"
"CUST010402","Maham","Farooq","North","Premium Account","Active","6","61550.67","447.51","10258.45","2025-11-30","Monitor","Medium Value"
"CUST003758","Hassan","Hussain","North","Savings Account","Active","5","61549.83","348.44","12309.97","2025-10-15","Monitor","Medium Value"
"CUST009631","Sana","Shah","South","Digital Wallet","Active","6","61534.84","441.95","10255.81","2025-11-12","Monitor","Medium Value"
"CUST005116","Fatima","Iqbal","West","Savings Account","Active","2","61482.28","242.95","30741.14","2025-05-03","High Risk","Medium Value"
"CUST007447","Maham","Shah","Central","Premium Account","Active","6","61456.69","455.40","10242.78","2025-04-24","High Risk","Medium Value"
"CUST006562","Usman","Butt","Central","Current Account","Active","5","61453.01","345.00","12290.60","2025-08-17","At Risk","Medium Value"
"CUST001148","Sara","Shah","South","Savings Account","Active","7","61390.76","395.57","8770.11","2025-12-23","Active","Medium Value"
"CUST004427","Hamza","Farooq","North","Digital Wallet","Active","3","61380.64","740.09","20460.21","2025-12-03","Active","Medium Value"
"CUST010582","Talha","Ahmed","Central","Current Account","Active","8","61363.40","378.85","7670.43","2025-09-02","At Risk","Medium Value"
"CUST010573","Talha","Khan","Central","Current Account","Active","5","61331.00","447.32","12266.20","2025-03-27","High Risk","Medium Value"
"CUST007691","Zainab","Farooq","North","Digital Wallet","Dormant","7","61329.74","519.62","8761.39","2025-10-25","Monitor","Medium Value"
"CUST003012","Sana","Butt","South","Digital Wallet","Active","8","61319.76","610.57","7664.97","2025-12-15","Active","Medium Value"
"CUST010206","Maham","Qureshi","Central","Savings Account","Active","8","61225.13","477.27","7653.14","2025-12-27","Active","Medium Value"
"CUST011255","Maryam","Aslam","Central","Digital Wallet","Active","5","61217.64","460.38","12243.53","2025-10-22","Monitor","Medium Value"
"CUST008215","Iqra","Javed","North","Savings Account","Active","5","61205.33","614.32","12241.07","2025-06-20","High Risk","Medium Value"
"CUST006994","Maryam","Mirza","Central","Digital Wallet","Active","3","61164.37","322.90","20388.12","2025-10-29","Monitor","Medium Value"
"CUST006296","Iqra","Farooq","South","Digital Wallet","Active","7","61158.80","536.91","8736.97","2025-10-12","Monitor","Medium Value"
"CUST008177","Maryam","Farooq","Central","Premium Account","Active","5","61151.41","642.40","12230.28","2025-02-03","High Risk","Medium Value"
"CUST011108","Fatima","Farooq","Central","Digital Wallet","Active","2","61110.30","576.58","30555.15","2024-09-01","High Risk","Medium Value"
"CUST004734","Omar","Qureshi","North","Savings Account","Active","4","61099.09","410.35","15274.77","2025-10-23","Monitor","Medium Value"
"CUST004732","Danish","Siddiqui","West","Savings Account","Active","1","61096.04","252.85","61096.04","2024-07-02","High Risk","Medium Value"
"CUST011052","Noor","Siddiqui","Central","Savings Account","Active","3","61073.17","318.11","20357.72","2025-07-28","At Risk","Medium Value"
"CUST002442","Hamza","Farooq","North","Current Account","Active","6","61058.32","545.54","10176.39","2025-11-06","Monitor","Medium Value"
"CUST006029","Usman","Khan","West","Savings Account","Active","7","61028.78","517.33","8718.40","2025-09-27","At Risk","Medium Value"
"CUST007177","Fatima","Shah","North","Digital Wallet","Active","3","61020.97","247.23","20340.32","2024-06-24","High Risk","Medium Value"
"CUST007698","Hira","Qureshi","South","Savings Account","Active","3","60983.53","214.19","20327.84","2025-01-02","High Risk","Medium Value"
"CUST007421","Bilal","Raza","North","Premium Account","Active","2","60961.42","505.02","30480.71","2025-02-17","High Risk","Medium Value"
"CUST007415","Hira","Mirza","Central","Savings Account","Active","3","60955.74","421.28","20318.58","2025-05-29","High Risk","Medium Value"
"CUST000319","Iqra","Shah","North","Digital Wallet","Active","9","60943.18","361.23","6771.46","2025-07-09","At Risk","Medium Value"
"CUST002921","Zainab","Ahmed","West","Current Account","Closed","2","60937.35","252.07","30468.68","2025-01-23","High Risk","Medium Value"
"CUST004518","Hira","Aslam","North","Savings Account","Active","8","60924.81","520.88","7615.60","2025-12-01","Monitor","Medium Value"
"CUST009539","Danish","Ahmed","South","Savings Account","Active","2","60918.79","295.11","30459.40","2025-05-10","High Risk","Medium Value"
"CUST002899","Danish","Qureshi","Central","Savings Account","Active","3","60912.49","279.35","20304.16","2025-04-15","High Risk","Medium Value"
"CUST003700","Fatima","Sheikh","Central","Savings Account","Dormant","8","60893.81","569.82","7611.73","2025-08-17","At Risk","Medium Value"
"CUST005684","Sana","Aslam","Central","Digital Wallet","Active","5","60887.60","434.60","12177.52","2025-09-08","At Risk","Medium Value"
"CUST000783","Bilal","Raza","Central","Current Account","Active","9","60822.89","565.70","6758.10","2025-09-03","At Risk","Medium Value"
"CUST005022","Bilal","Butt","South","Savings Account","Active","5","60798.25","358.47","12159.65","2025-09-11","At Risk","Medium Value"
"CUST006438","Maryam","Aslam","North","Digital Wallet","Active","4","60795.34","387.94","15198.84","2025-07-29","At Risk","Medium Value"
"CUST009630","Saad","Malik","South","Premium Account","Active","5","60786.54","290.70","12157.31","2025-12-19","Active","Medium Value"
"CUST008081","Iqra","Ahmed","North","Digital Wallet","Active","4","60777.76","313.09","15194.44","2025-09-03","At Risk","Medium Value"
"CUST002014","Ahmed","Hussain","Central","Savings Account","Active","7","60739.85","479.43","8677.12","2025-12-25","Active","Medium Value"
"CUST004313","Hassan","Malik","North","Digital Wallet","Active","4","60736.08","492.94","15184.02","2025-10-01","At Risk","Medium Value"
"CUST005659","Maham","Javed","North","Current Account","Dormant","3","60717.48","570.19","20239.16","2025-11-23","Monitor","Medium Value"
"CUST008617","Saad","Ahmed","Central","Savings Account","Active","8","60675.16","421.29","7584.40","2025-11-30","Monitor","Medium Value"
"CUST001395","Ayesha","Siddiqui","South","Current Account","Active","5","60673.97","320.11","12134.79","2025-08-19","At Risk","Medium Value"
"CUST003907","Ayesha","Mirza","South","Digital Wallet","Active","7","60673.32","410.69","8667.62","2025-10-22","Monitor","Medium Value"
"CUST008276","Sana","Ahmed","Central","Current Account","Active","7","60628.17","502.14","8661.17","2025-12-12","Active","Medium Value"
"CUST008316","Hira","Butt","Central","Premium Account","Closed","4","60487.28","253.21","15121.82","2025-08-05","At Risk","Medium Value"
"CUST005008","Usman","Hussain","Central","Digital Wallet","Closed","5","60459.05","301.58","12091.81","2025-09-14","At Risk","Medium Value"
"CUST008027","Iqra","Javed","Central","Digital Wallet","Active","5","60431.99","413.15","12086.40","2025-10-01","At Risk","Medium Value"
"CUST009845","Ali","Hussain","North","Savings Account","Active","7","60419.94","549.44","8631.42","2025-11-27","Monitor","Medium Value"
"CUST007190","Sara","Qureshi","Central","Digital Wallet","Active","6","60408.41","515.33","10068.07","2025-12-19","Active","Medium Value"
"CUST003053","Saad","Sheikh","Central","Current Account","Active","6","60362.17","391.40","10060.36","2025-06-08","High Risk","Medium Value"
"CUST003163","Ali","Aslam","North","Current Account","Active","5","60347.88","437.44","12069.58","2025-02-24","High Risk","Medium Value"
"CUST002178","Fatima","Hussain","South","Digital Wallet","Active","5","60342.20","407.36","12068.44","2025-06-21","High Risk","Medium Value"
"CUST011864","Hira","Raza","South","Digital Wallet","Active","6","60332.66","313.03","10055.44","2025-09-27","At Risk","Medium Value"
"CUST003217","Ahmed","Raza","Central","Savings Account","Closed","6","60318.38","486.80","10053.06","2025-10-29","Monitor","Medium Value"
"CUST010369","Ali","Butt","Central","Savings Account","Active","6","60302.12","444.32","10050.35","2025-12-02","Monitor","Medium Value"
"CUST004855","Danish","Shah","North","Current Account","Active","2","60297.87","271.73","30148.94","2025-06-04","High Risk","Medium Value"
"CUST009558","Saad","Siddiqui","Central","Savings Account","Active","9","60232.77","461.50","6692.53","2025-11-13","Monitor","Medium Value"
"CUST002793","Noor","Butt","South","Savings Account","Active","8","60211.95","418.05","7526.49","2025-12-04","Active","Medium Value"
"CUST004633","Maryam","Khan","Central","Savings Account","Active","4","60211.82","511.53","15052.96","2025-12-12","Active","Medium Value"
"CUST009882","Iqra","Siddiqui","North","Savings Account","Active","5","60185.67","466.93","12037.13","2025-09-29","At Risk","Medium Value"
"CUST009019","Usman","Qureshi","South","Premium Account","Active","3","60146.47","295.32","20048.82","2025-07-06","At Risk","Medium Value"
"CUST001460","Hira","Farooq","Central","Savings Account","Dormant","7","60132.02","494.83","8590.29","2025-12-23","Active","Medium Value"
"CUST006697","Usman","Hussain","Central","Savings Account","Active","5","60126.48","420.21","12025.30","2025-11-25","Monitor","Medium Value"
"CUST007172","Maham","Raza","Central","Digital Wallet","Closed","3","60101.11","432.47","20033.70","2025-11-08","Monitor","Medium Value"
"CUST006107","Sana","Butt","West","Current Account","Active","1","60079.47","243.48","60079.47","2025-05-25","High Risk","Medium Value"
"CUST001418","Maryam","Malik","Central","Current Account","Dormant","4","60041.10","537.34","15010.28","2025-11-10","Monitor","Medium Value"
"CUST000187","Fatima","Iqbal","Central","Premium Account","Active","8","60034.50","542.40","7504.31","2025-10-19","Monitor","Medium Value"
"CUST005831","Saad","Siddiqui","South","Digital Wallet","Dormant","6","60024.56","472.34","10004.09","2025-07-24","At Risk","Medium Value"
"CUST004419","Danish","Khan","North","Digital Wallet","Active","4","59986.36","288.43","14996.59","2025-10-02","At Risk","Medium Value"
"CUST001287","Sana","Javed","Central","Savings Account","Active","6","59984.48","405.23","9997.41","2025-09-25","At Risk","Medium Value"
"CUST008656","Ayesha","Iqbal","North","Premium Account","Active","3","59967.18","245.08","19989.06","2025-09-05","At Risk","Medium Value"
"CUST000423","Hassan","Qureshi","North","Current Account","Active","6","59922.08","604.22","9987.01","2025-10-02","At Risk","Medium Value"
"CUST002717","Ayesha","Siddiqui","Central","Current Account","Active","7","59921.96","523.37","8560.28","2025-11-20","Monitor","Medium Value"
"CUST011056","Zainab","Javed","South","Digital Wallet","Active","5","59895.21","515.45","11979.04","2025-12-19","Active","Medium Value"
"CUST011726","Usman","Hussain","North","Digital Wallet","Active","4","59878.73","396.22","14969.68","2024-12-19","High Risk","Medium Value"
"CUST006254","Hira","Mirza","Central","Savings Account","Active","4","59791.41","346.46","14947.85","2025-09-19","At Risk","Medium Value"
"CUST008664","Iqra","Raza","West","Digital Wallet","Active","6","59788.94","392.63","9964.82","2025-02-28","High Risk","Medium Value"
"CUST006263","Usman","Khan","North","Savings Account","Active","6","59785.91","284.76","9964.32","2025-09-10","At Risk","Medium Value"
"CUST010754","Sana","Qureshi","North","Digital Wallet","Active","6","59771.88","412.48","9961.98","2025-10-30","Monitor","Medium Value"
"CUST002643","Ahmed","Raza","Central","Digital Wallet","Closed","4","59765.64","588.18","14941.41","2025-12-12","Active","Medium Value"
"CUST009328","Hamza","Javed","North","Digital Wallet","Active","4","59750.83","418.84","14937.71","2025-11-19","Monitor","Medium Value"
"CUST006682","Noor","Shah","South","Digital Wallet","Active","3","59745.18","524.79","19915.06","2025-04-02","High Risk","Medium Value"
"CUST000016","Danish","Iqbal","North","Savings Account","Active","6","59732.23","388.28","9955.37","2025-11-23","Monitor","Medium Value"
"CUST005326","Hira","Iqbal","North","Premium Account","Dormant","11","59704.28","388.80","5427.66","2025-11-29","Monitor","Medium Value"
"CUST005622","Danish","Shah","North","Digital Wallet","Active","5","59698.92","586.08","11939.78","2025-11-06","Monitor","Medium Value"
"CUST009142","Sana","Iqbal","West","Digital Wallet","Active","6","59657.84","553.20","9942.97","2025-12-27","Active","Medium Value"
"CUST007068","Bilal","Sheikh","West","Premium Account","Closed","6","59652.47","504.59","9942.08","2025-10-27","Monitor","Medium Value"
"CUST008151","Saad","Khan","Central","Digital Wallet","Active","4","59650.99","577.71","14912.75","2025-09-06","At Risk","Medium Value"
"CUST006828","Maryam","Aslam","South","Current Account","Active","7","59624.99","513.24","8517.86","2025-08-06","At Risk","Medium Value"
"CUST008712","Ali","Iqbal","North","Savings Account","Active","6","59622.18","435.59","9937.03","2025-09-20","At Risk","Medium Value"
"CUST006956","Hira","Siddiqui","Central","Current Account","Active","9","59612.82","436.56","6623.65","2025-10-09","Monitor","Medium Value"
"CUST004484","Maryam","Hussain","North","Digital Wallet","Active","3","59591.25","260.37","19863.75","2025-05-03","High Risk","Medium Value"
"CUST007741","Noor","Sheikh","Central","Current Account","Active","3","59583.47","276.86","19861.16","2025-09-30","At Risk","Medium Value"
"CUST010182","Saad","Hussain","Central","Premium Account","Active","3","59571.44","254.42","19857.15","2025-03-22","High Risk","Medium Value"
"CUST006074","Zainab","Ahmed","North","Savings Account","Active","3","59549.22","441.35","19849.74","2024-11-01","High Risk","Medium Value"
"CUST003041","Noor","Khan","Central","Premium Account","Dormant","3","59506.65","449.72","19835.55","2025-03-02","High Risk","Medium Value"
"CUST002740","Noor","Khan","Central","Current Account","Active","6","59499.93","522.86","9916.66","2025-07-30","At Risk","Medium Value"
"CUST001966","Hira","Aslam","North","Digital Wallet","Active","8","59484.75","422.67","7435.59","2025-11-13","Monitor","Medium Value"
"CUST010448","Hamza","Javed","North","Savings Account","Dormant","5","59465.79","458.45","11893.16","2025-11-02","Monitor","Medium Value"
"CUST000796","Sara","Qureshi","Central","Current Account","Active","6","59454.72","334.70","9909.12","2025-12-31","Active","Medium Value"
"CUST001452","Fatima","Iqbal","Central","Savings Account","Active","5","59439.82","438.54","11887.96","2025-12-28","Active","Medium Value"
"CUST011689","Hassan","Shah","Central","Premium Account","Active","7","59415.08","433.70","8487.87","2025-10-25","Monitor","Medium Value"
"CUST002348","Ali","Qureshi","South","Savings Account","Active","9","59395.55","417.14","6599.51","2025-12-09","Active","Medium Value"
"CUST000163","Bilal","Mirza","North","Savings Account","Active","3","59392.39","268.85","19797.46","2025-05-25","High Risk","Medium Value"
"CUST009813","Usman","Raza","Central","Digital Wallet","Active","6","59385.05","468.54","9897.51","2025-10-09","Monitor","Medium Value"
"CUST010960","Ali","Raza","West","Savings Account","Active","7","59374.83","576.20","8482.12","2025-10-27","Monitor","Medium Value"
"CUST007274","Maryam","Butt","North","Savings Account","Active","4","59369.37","557.70","14842.34","2025-07-14","At Risk","Medium Value"
"CUST007093","Sara","Butt","South","Premium Account","Active","4","59367.33","506.66","14841.83","2025-07-06","At Risk","Medium Value"
"CUST006424","Zainab","Shah","South","Current Account","Active","3","59359.98","264.30","19786.66","2025-11-21","Monitor","Medium Value"
"CUST003005","Sara","Sheikh","North","Savings Account","Active","8","59335.74","594.58","7416.97","2025-11-07","Monitor","Medium Value"
"CUST006206","Saad","Khan","South","Digital Wallet","Active","5","59325.16","274.29","11865.03","2025-10-10","Monitor","Medium Value"
"CUST003610","Ayesha","Butt","North","Premium Account","Active","6","59317.53","438.21","9886.26","2025-12-27","Active","Medium Value"
"CUST011254","Ali","Siddiqui","North","Savings Account","Active","4","59282.29","283.92","14820.57","2025-05-28","High Risk","Medium Value"
"CUST009877","Ayesha","Aslam","South","Current Account","Active","3","59257.99","491.06","19752.66","2025-08-12","At Risk","Medium Value"
"CUST004688","Saad","Sheikh","Central","Savings Account","Dormant","2","59241.23","367.37","29620.62","2025-06-02","High Risk","Medium Value"
"CUST001822","Danish","Raza","Central","Savings Account","Active","10","59230.18","424.20","5923.02","2025-10-04","Monitor","Medium Value"
"CUST004885","Maham","Siddiqui","South","Current Account","Active","4","59222.03","620.85","14805.51","2025-10-27","Monitor","Medium Value"
"CUST009251","Ali","Mirza","North","Digital Wallet","Active","4","59216.90","462.66","14804.23","2025-10-23","Monitor","Medium Value"
"CUST007834","Bilal","Shah","South","Savings Account","Active","8","59215.63","561.49","7401.95","2025-10-20","Monitor","Medium Value"
"CUST006237","Hamza","Sheikh","Central","Savings Account","Active","8","59198.27","566.39","7399.78","2025-11-15","Monitor","Medium Value"
"CUST010384","Saad","Siddiqui","South","Digital Wallet","Active","10","59194.02","420.47","5919.40","2025-07-28","At Risk","Medium Value"
"CUST011646","Talha","Butt","North","Digital Wallet","Active","3","59189.52","761.28","19729.84","2025-04-07","High Risk","Medium Value"
"CUST002628","Maham","Sheikh","Central","Savings Account","Active","4","59185.09","501.45","14796.27","2025-12-07","Active","Medium Value"
"CUST001413","Saad","Hussain","South","Digital Wallet","Active","4","59169.64","466.43","14792.41","2025-11-24","Monitor","Medium Value"
"CUST002367","Hassan","Aslam","North","Savings Account","Active","8","59153.94","539.58","7394.24","2025-07-23","At Risk","Medium Value"
"CUST005075","Sara","Ahmed","West","Premium Account","Active","5","59109.55","354.47","11821.91","2025-08-14","At Risk","Medium Value"
"CUST000578","Iqra","Farooq","Central","Digital Wallet","Active","6","59097.05","466.66","9849.51","2025-10-02","At Risk","Medium Value"
"CUST010451","Saad","Farooq","Central","Savings Account","Active","7","59080.72","479.25","8440.10","2025-08-21","At Risk","Medium Value"
"CUST002223","Talha","Hussain","Central","Digital Wallet","Active","3","59080.20","301.92","19693.40","2025-12-28","Active","Medium Value"
"CUST006989","Hassan","Sheikh","North","Savings Account","Dormant","3","59058.02","252.38","19686.01","2025-10-28","Monitor","Medium Value"
"CUST007703","Sara","Raza","Central","Current Account","Active","7","59025.36","460.22","8432.19","2025-05-18","High Risk","Medium Value"
"CUST007723","Maryam","Javed","North","Current Account","Active","3","59020.17","268.41","19673.39","2024-12-30","High Risk","Medium Value"
"CUST004132","Omar","Malik","Central","Savings Account","Active","5","59012.95","473.03","11802.59","2025-11-12","Monitor","Medium Value"
"CUST008979","Sana","Siddiqui","South","Savings Account","Active","4","59009.50","265.99","14752.38","2025-07-06","At Risk","Medium Value"
"CUST006539","Zainab","Sheikh","Central","Current Account","Dormant","3","58997.58","591.05","19665.86","2025-12-13","Active","Medium Value"
"CUST005599","Ahmed","Mirza","Central","Digital Wallet","Active","5","58977.94","252.60","11795.59","2025-07-13","At Risk","Medium Value"
"CUST005235","Maham","Hussain","South","Digital Wallet","Active","2","58968.57","225.13","29484.29","2024-10-21","High Risk","Medium Value"
"CUST001404","Maham","Ahmed","North","Current Account","Active","2","58934.37","277.26","29467.19","2025-08-16","At Risk","Medium Value"
"CUST004467","Maham","Siddiqui","North","Digital Wallet","Active","5","58933.98","305.42","11786.80","2025-05-23","High Risk","Medium Value"
"CUST000760","Fatima","Javed","Central","Digital Wallet","Active","8","58912.35","430.96","7364.04","2025-12-04","Active","Medium Value"
"CUST003234","Usman","Ahmed","North","Savings Account","Active","5","58909.05","509.02","11781.81","2025-11-23","Monitor","Medium Value"
"CUST003087","Hira","Mirza","North","Current Account","Active","2","58904.21","250.33","29452.11","2025-04-14","High Risk","Medium Value"
"CUST009012","Ayesha","Butt","South","Savings Account","Dormant","4","58891.13","418.43","14722.78","2025-10-05","Monitor","Medium Value"
"CUST006753","Maryam","Farooq","South","Digital Wallet","Active","8","58884.27","415.62","7360.53","2025-10-08","Monitor","Medium Value"
"CUST005918","Bilal","Iqbal","South","Savings Account","Active","9","58864.00","485.48","6540.44","2025-09-07","At Risk","Medium Value"
"CUST010743","Omar","Qureshi","North","Digital Wallet","Active","6","58836.09","558.18","9806.02","2025-12-16","Active","Medium Value"
"CUST001836","Hamza","Iqbal","North","Current Account","Dormant","6","58821.08","573.20","9803.51","2025-09-03","At Risk","Medium Value"
"CUST006840","Hira","Khan","South","Current Account","Active","6","58813.36","394.73","9802.23","2025-04-13","High Risk","Medium Value"
"CUST000387","Talha","Shah","South","Current Account","Active","4","58784.08","483.51","14696.02","2025-07-16","At Risk","Medium Value"
"CUST010214","Hamza","Siddiqui","Central","Savings Account","Active","3","58767.34","482.64","19589.11","2025-09-24","At Risk","Medium Value"
"CUST006260","Fatima","Ahmed","North","Premium Account","Active","10","58742.40","385.23","5874.24","2025-12-23","Active","Medium Value"
"CUST000300","Ahmed","Raza","Central","Savings Account","Active","2","58742.40","406.28","29371.20","2025-05-13","High Risk","Medium Value"
"CUST011472","Omar","Sheikh","Central","Digital Wallet","Dormant","4","58714.06","271.85","14678.52","2025-11-17","Monitor","Medium Value"
"CUST011223","Hassan","Mirza","North","Savings Account","Active","5","58707.50","518.44","11741.50","2025-11-25","Monitor","Medium Value"
"CUST011798","Maryam","Javed","Central","Savings Account","Active","5","58698.98","495.00","11739.80","2025-11-10","Monitor","Medium Value"
"CUST001161","Talha","Farooq","North","Current Account","Active","5","58694.05","442.33","11738.81","2025-12-22","Active","Medium Value"
"CUST004659","Maham","Farooq","Central","Savings Account","Active","5","58676.28","385.41","11735.26","2025-10-14","Monitor","Medium Value"
"CUST009264","Saad","Iqbal","South","Savings Account","Active","7","58672.91","418.62","8381.84","2025-12-10","Active","Medium Value"
"CUST006949","Sara","Aslam","South","Digital Wallet","Active","5","58672.61","408.66","11734.52","2025-09-23","At Risk","Medium Value"
"CUST007985","Sana","Raza","South","Savings Account","Active","4","58645.24","453.33","14661.31","2025-12-24","Active","Medium Value"
"CUST002117","Usman","Ahmed","North","Savings Account","Active","6","58644.80","533.06","9774.13","2024-11-30","High Risk","Medium Value"
"CUST002363","Hira","Sheikh","Central","Current Account","Active","1","58634.50","194.88","58634.50","2024-01-14","High Risk","Medium Value"
"CUST002975","Sana","Qureshi","Central","Current Account","Active","4","58623.34","524.06","14655.84","2025-05-26","High Risk","Medium Value"
"CUST005367","Noor","Ahmed","Central","Savings Account","Active","7","58618.36","493.59","8374.05","2025-11-18","Monitor","Medium Value"
"CUST009180","Sana","Javed","North","Premium Account","Active","7","58606.75","561.19","8372.39","2025-10-20","Monitor","Medium Value"
"CUST000231","Hamza","Ahmed","North","Savings Account","Active","6","58561.69","335.46","9760.28","2025-07-03","High Risk","Medium Value"
"CUST002639","Talha","Farooq","South","Current Account","Active","8","58560.13","516.65","7320.02","2025-10-08","Monitor","Medium Value"
"CUST008559","Hassan","Ahmed","North","Digital Wallet","Active","6","58544.68","511.56","9757.45","2025-09-10","At Risk","Medium Value"
"CUST003337","Bilal","Siddiqui","Central","Current Account","Active","4","58506.09","432.71","14626.52","2025-10-04","Monitor","Medium Value"
"CUST010495","Iqra","Farooq","West","Premium Account","Active","5","58457.43","386.98","11691.49","2025-10-06","Monitor","Medium Value"
"CUST005114","Usman","Javed","West","Current Account","Active","6","58430.84","409.47","9738.47","2025-11-19","Monitor","Medium Value"
"CUST006624","Sana","Shah","Central","Savings Account","Active","4","58382.49","253.64","14595.62","2025-07-23","At Risk","Medium Value"
"CUST011686","Omar","Iqbal","South","Premium Account","Active","4","58366.21","288.16","14591.55","2025-10-17","Monitor","Medium Value"
"CUST011362","Hamza","Shah","Central","Premium Account","Dormant","3","58354.43","235.87","19451.48","2025-05-27","High Risk","Medium Value"
"CUST011204","Omar","Mirza","North","Digital Wallet","Active","6","58350.93","463.16","9725.16","2025-10-13","Monitor","Medium Value"
"CUST006716","Bilal","Sheikh","South","Current Account","Active","2","58310.87","312.13","29155.44","2025-01-19","High Risk","Medium Value"
"CUST006391","Usman","Khan","North","Premium Account","Active","6","58295.59","574.69","9715.93","2025-11-23","Monitor","Medium Value"
"CUST007028","Maham","Aslam","North","Current Account","Active","5","58293.08","669.39","11658.62","2025-12-27","Active","Medium Value"
"CUST001457","Hamza","Qureshi","North","Savings Account","Active","11","58195.24","412.15","5290.48","2025-12-10","Active","Medium Value"
"CUST005148","Maryam","Shah","Central","Savings Account","Active","3","58174.25","364.82","19391.42","2025-10-09","Monitor","Medium Value"
"CUST002692","Sara","Hussain","Central","Digital Wallet","Active","3","58143.49","276.03","19381.16","2025-01-17","High Risk","Medium Value"
"CUST010965","Sara","Ahmed","Central","Digital Wallet","Active","4","58142.53","366.93","14535.63","2025-09-28","At Risk","Medium Value"
"CUST010895","Talha","Qureshi","South","Current Account","Active","5","58071.67","432.48","11614.33","2025-10-23","Monitor","Medium Value"
"CUST005206","Sara","Aslam","North","Current Account","Dormant","4","58047.90","610.67","14511.98","2025-08-06","At Risk","Medium Value"
"CUST011091","Sana","Aslam","Central","Current Account","Dormant","6","58024.63","452.58","9670.77","2025-07-20","At Risk","Medium Value"
"CUST006487","Hassan","Farooq","North","Savings Account","Active","4","58001.50","584.20","14500.38","2025-08-05","At Risk","Medium Value"
"CUST010481","Fatima","Farooq","West","Savings Account","Closed","6","57980.26","491.81","9663.38","2025-08-23","At Risk","Medium Value"
"CUST002833","Danish","Raza","Central","Savings Account","Active","4","57931.92","221.40","14482.98","2025-08-13","At Risk","Medium Value"
"CUST006770","Usman","Butt","Central","Savings Account","Active","4","57931.10","322.47","14482.78","2025-11-16","Monitor","Medium Value"
"CUST003996","Hamza","Farooq","North","Savings Account","Active","6","57926.90","354.02","9654.48","2025-05-10","High Risk","Medium Value"
